name	reason
mometasone-furoate	unparseable SMILES
monastrol	unparseable SMILES
monensin	47 heavy atoms > 45 (outside applicability domain)
monepantel	no aromatic nitrogen (cannot coordinate the heme iron)
monobenzone	no aromatic nitrogen (cannot coordinate the heme iron)
monocrotaline	no aromatic nitrogen (cannot coordinate the heme iron)
monoctanoin	unparseable SMILES
monomethyl-fumarate	no aromatic nitrogen (cannot coordinate the heme iron)
monostearin	unparseable SMILES
moprolol	no aromatic nitrogen (cannot coordinate the heme iron)
moracizine	no aromatic nitrogen (cannot coordinate the heme iron)
morantel	no aromatic nitrogen (cannot coordinate the heme iron)
morin	no aromatic nitrogen (cannot coordinate the heme iron)
morinidazole	unparseable SMILES
moroxydine	no aromatic nitrogen (cannot coordinate the heme iron)
morphothiadin	unparseable SMILES
mosapride	no aromatic nitrogen (cannot coordinate the heme iron)
motolimod	unparseable SMILES
moxalactam	unparseable SMILES
moxidectin	unparseable SMILES
moxisylyte	no aromatic nitrogen (cannot coordinate the heme iron)
mozavaptan	unparseable SMILES
MR-16728	no aromatic nitrogen (cannot coordinate the heme iron)
MRK-560	no aromatic nitrogen (cannot coordinate the heme iron)
MRS-1334	unparseable SMILES
MRS-1845	unparseable SMILES
MRS-2578	no aromatic nitrogen (cannot coordinate the heme iron)
MRS-3777	46 heavy atoms > 45 (outside applicability domain)
MSDC-0160	unparseable SMILES
mupirocin	no aromatic nitrogen (cannot coordinate the heme iron)
MUT056399	no aromatic nitrogen (cannot coordinate the heme iron)
mycophenolate-mofetil	no aromatic nitrogen (cannot coordinate the heme iron)
mycophenolic-acid	no aromatic nitrogen (cannot coordinate the heme iron)
myricetin	no aromatic nitrogen (cannot coordinate the heme iron)
myricitrin	no aromatic nitrogen (cannot coordinate the heme iron)
N-_p-amylcinnamoyl_-anthranilic-acid	no aromatic nitrogen (cannot coordinate the heme iron)
N-_2-_piperidinylamino_ethyl_-4-iodobenzamide	no aromatic nitrogen (cannot coordinate the heme iron)
N-acetyl-D-glucosamine	no aromatic nitrogen (cannot coordinate the heme iron)
N-acetyl-tyrosine	unparseable SMILES
N-acetylglycyl-D-glutamic-acid	no aromatic nitrogen (cannot coordinate the heme iron)
N-acetylmannosamine	unparseable SMILES
N-benzylnaltrindole	unparseable SMILES
_N-methyl-_-_ephedrine-_1R_2S__	no aromatic nitrogen (cannot coordinate the heme iron)
N-methylformamide	no aromatic nitrogen (cannot coordinate the heme iron)
N-methyllidocaine-iodide	no aromatic nitrogen (cannot coordinate the heme iron)
N-methylpyrrolidone	no aromatic nitrogen (cannot coordinate the heme iron)
N-MPPP	no aromatic nitrogen (cannot coordinate the heme iron)
N-salicoylaminophenol	no aromatic nitrogen (cannot coordinate the heme iron)
N20C	no aromatic nitrogen (cannot coordinate the heme iron)
nabumetone	no aromatic nitrogen (cannot coordinate the heme iron)
nadide	unparseable SMILES
nadifloxacin	unparseable SMILES
nadolol	unparseable SMILES
NADPH	unparseable SMILES
nafadotride	unparseable SMILES
nafamostat	no aromatic nitrogen (cannot coordinate the heme iron)
nafcillin	no aromatic nitrogen (cannot coordinate the heme iron)
naftidrofuryl	unparseable SMILES
naftifine	no aromatic nitrogen (cannot coordinate the heme iron)
naftopidil	no aromatic nitrogen (cannot coordinate the heme iron)
nalbuphine	no aromatic nitrogen (cannot coordinate the heme iron)
nalfurafine	no aromatic nitrogen (cannot coordinate the heme iron)
nalmefene	no aromatic nitrogen (cannot coordinate the heme iron)
naloxegol	46 heavy atoms > 45 (outside applicability domain)
naloxone	no aromatic nitrogen (cannot coordinate the heme iron)
naloxone-benzoylhydrazone	no aromatic nitrogen (cannot coordinate the heme iron)
naltrexone	no aromatic nitrogen (cannot coordinate the heme iron)
naltriben	no aromatic nitrogen (cannot coordinate the heme iron)
NAN-190	no aromatic nitrogen (cannot coordinate the heme iron)
nanchangmycin	unparseable SMILES
napabucasin	no aromatic nitrogen (cannot coordinate the heme iron)
napamezole	unparseable SMILES
naphazoline	no aromatic nitrogen (cannot coordinate the heme iron)
naproxen	no aromatic nitrogen (cannot coordinate the heme iron)
narasin	unparseable SMILES
naringenin	no aromatic nitrogen (cannot coordinate the heme iron)
naringeninic-acid	no aromatic nitrogen (cannot coordinate the heme iron)
naringin	no aromatic nitrogen (cannot coordinate the heme iron)
naringin-dihydrochalcone	no aromatic nitrogen (cannot coordinate the heme iron)
narlaprevir	49 heavy atoms > 45 (outside applicability domain)
NAS-181	no aromatic nitrogen (cannot coordinate the heme iron)
nastorazepide	no aromatic nitrogen (cannot coordinate the heme iron)
natamycin	unparseable SMILES
nateglinide	no aromatic nitrogen (cannot coordinate the heme iron)
NAV-26	unparseable SMILES
navarixin	no aromatic nitrogen (cannot coordinate the heme iron)
navitoclax	65 heavy atoms > 45 (outside applicability domain)
naxagolide	no aromatic nitrogen (cannot coordinate the heme iron)
NBI-74330-___-_	unparseable SMILES
NBI-98782	no aromatic nitrogen (cannot coordinate the heme iron)
NCS-382	no aromatic nitrogen (cannot coordinate the heme iron)
NCX-1015	unparseable SMILES
NE-100	no aromatic nitrogen (cannot coordinate the heme iron)
nebivolol	unparseable SMILES
nebracetam	no aromatic nitrogen (cannot coordinate the heme iron)
nedaplatin	no aromatic nitrogen (cannot coordinate the heme iron)
nefiracetam	no aromatic nitrogen (cannot coordinate the heme iron)
nefopam	no aromatic nitrogen (cannot coordinate the heme iron)
nelfinavir	no aromatic nitrogen (cannot coordinate the heme iron)
nemazoline	no aromatic nitrogen (cannot coordinate the heme iron)
nemonapride	unparseable SMILES
nemorubicin	46 heavy atoms > 45 (outside applicability domain)
neo-gilurytmal	unparseable SMILES
neohesperidin	no aromatic nitrogen (cannot coordinate the heme iron)
neohesperidin-dihydrochalcone	no aromatic nitrogen (cannot coordinate the heme iron)
neomycin	no aromatic nitrogen (cannot coordinate the heme iron)
neostigmine	no aromatic nitrogen (cannot coordinate the heme iron)
nepafenac	no aromatic nitrogen (cannot coordinate the heme iron)
neridronic-acid	no aromatic nitrogen (cannot coordinate the heme iron)
nesbuvir	no aromatic nitrogen (cannot coordinate the heme iron)
netilmicin	no aromatic nitrogen (cannot coordinate the heme iron)
Neu2000	no aromatic nitrogen (cannot coordinate the heme iron)
nexturastat-A	no aromatic nitrogen (cannot coordinate the heme iron)
NFKB-activation-inhibitor-II	no aromatic nitrogen (cannot coordinate the heme iron)
NG-nitro-arginine	no aromatic nitrogen (cannot coordinate the heme iron)
NGB-2904	no aromatic nitrogen (cannot coordinate the heme iron)
nibentan	unparseable SMILES
nicainoprol	unparseable SMILES
nicaraven	unparseable SMILES
nicardipine	unparseable SMILES
niclosamide	no aromatic nitrogen (cannot coordinate the heme iron)
nifedipine	unparseable SMILES
nifenalol	unparseable SMILES
nifuroxazide	no aromatic nitrogen (cannot coordinate the heme iron)
nifursol	no aromatic nitrogen (cannot coordinate the heme iron)
nifurtimox	unparseable SMILES
niguldipine-_R_-_-_	unparseable SMILES
niguldipine-_S_-___	unparseable SMILES
nilutamide	no aromatic nitrogen (cannot coordinate the heme iron)
nilvadipine	unparseable SMILES
NIM811	85 heavy atoms > 45 (outside applicability domain)
nimesulide	no aromatic nitrogen (cannot coordinate the heme iron)
nimodipine	unparseable SMILES
nintedanib	no aromatic nitrogen (cannot coordinate the heme iron)
nisin	unparseable SMILES
nisoldipine	unparseable SMILES
nisoxetine	unparseable SMILES
nitarsone	no aromatic nitrogen (cannot coordinate the heme iron)
nitecapone	no aromatic nitrogen (cannot coordinate the heme iron)
nitisinone	no aromatic nitrogen (cannot coordinate the heme iron)
nitrendipine	unparseable SMILES
nitrocaramiphen	no aromatic nitrogen (cannot coordinate the heme iron)
nitroflurbiprofen	unparseable SMILES
nitrofurantoin	no aromatic nitrogen (cannot coordinate the heme iron)
nitrofurazone	no aromatic nitrogen (cannot coordinate the heme iron)
nitromide	no aromatic nitrogen (cannot coordinate the heme iron)
nitrosodimethylurea	no aromatic nitrogen (cannot coordinate the heme iron)
NKY-80	unparseable SMILES
NLG919	unparseable SMILES
NMDA	no aromatic nitrogen (cannot coordinate the heme iron)
NMS-P715	49 heavy atoms > 45 (outside applicability domain)
NN-DNJ	no aromatic nitrogen (cannot coordinate the heme iron)
NNC-63-0532	no aromatic nitrogen (cannot coordinate the heme iron)
NNC-711	no aromatic nitrogen (cannot coordinate the heme iron)
NO-ASA	no aromatic nitrogen (cannot coordinate the heme iron)
nobiletin	no aromatic nitrogen (cannot coordinate the heme iron)
nomegestrol-acetate	unparseable SMILES
nomifensine	no aromatic nitrogen (cannot coordinate the heme iron)
nonivamide	no aromatic nitrogen (cannot coordinate the heme iron)
nonoxynol-9	no aromatic nitrogen (cannot coordinate the heme iron)
nor-binaltorphimine	49 heavy atoms > 45 (outside applicability domain)
norcyclobenzaprine	no aromatic nitrogen (cannot coordinate the heme iron)
norelgestromin	no aromatic nitrogen (cannot coordinate the heme iron)
norepinephrine	no aromatic nitrogen (cannot coordinate the heme iron)
norethindrone	no aromatic nitrogen (cannot coordinate the heme iron)
norethindrone-acetate	no aromatic nitrogen (cannot coordinate the heme iron)
norethisterone-enanthate	no aromatic nitrogen (cannot coordinate the heme iron)
noretynodrel	unparseable SMILES
norfluoxetine	unparseable SMILES
norgestimate	no aromatic nitrogen (cannot coordinate the heme iron)
norgestrel	unparseable SMILES
nortriptyline	no aromatic nitrogen (cannot coordinate the heme iron)
norvancomycin	100 heavy atoms > 45 (outside applicability domain)
noscapine	no aromatic nitrogen (cannot coordinate the heme iron)
NOV-002	no aromatic nitrogen (cannot coordinate the heme iron)
novobiocin	no aromatic nitrogen (cannot coordinate the heme iron)
NPC-01	no aromatic nitrogen (cannot coordinate the heme iron)
NPC-15199	no aromatic nitrogen (cannot coordinate the heme iron)
NPPB	no aromatic nitrogen (cannot coordinate the heme iron)
NPS-2143	no aromatic nitrogen (cannot coordinate the heme iron)
NS-1643	no aromatic nitrogen (cannot coordinate the heme iron)
NS-309	no aromatic nitrogen (cannot coordinate the heme iron)
NS-3861	unparseable SMILES
NSC-405020	unparseable SMILES
NSC-4644	no aromatic nitrogen (cannot coordinate the heme iron)
NSC-632839	no aromatic nitrogen (cannot coordinate the heme iron)
NSC-636819	no aromatic nitrogen (cannot coordinate the heme iron)
NSC-697923	no aromatic nitrogen (cannot coordinate the heme iron)
NSC-95397	no aromatic nitrogen (cannot coordinate the heme iron)
NSC-9965	unparseable SMILES
NSP-805	unparseable SMILES
NT157	no aromatic nitrogen (cannot coordinate the heme iron)
NTNCB	unparseable SMILES
NU-7026	no aromatic nitrogen (cannot coordinate the heme iron)
NU-7441	no aromatic nitrogen (cannot coordinate the heme iron)
nuclomedone	unparseable SMILES
nutlin-3	unparseable SMILES
NVS-PAK1-1	no aromatic nitrogen (cannot coordinate the heme iron)
NXY-059	no aromatic nitrogen (cannot coordinate the heme iron)
nystatin	unparseable SMILES
O-1918	no aromatic nitrogen (cannot coordinate the heme iron)
o-3M3FBS	no aromatic nitrogen (cannot coordinate the heme iron)
O-acetyl-L-serine	no aromatic nitrogen (cannot coordinate the heme iron)
o-mercapto-benzoic-acid	no aromatic nitrogen (cannot coordinate the heme iron)
O4I1	no aromatic nitrogen (cannot coordinate the heme iron)
obatoclax	unparseable SMILES
obeticholic-acid	unparseable SMILES
ochromycinone	no aromatic nitrogen (cannot coordinate the heme iron)
OCO-1112	no aromatic nitrogen (cannot coordinate the heme iron)
octadecan-1-ol	no aromatic nitrogen (cannot coordinate the heme iron)
octamethyltrisiloxane	no aromatic nitrogen (cannot coordinate the heme iron)
octinoxate	no aromatic nitrogen (cannot coordinate the heme iron)
octisalate	no aromatic nitrogen (cannot coordinate the heme iron)
octocrylene	no aromatic nitrogen (cannot coordinate the heme iron)
octodrine	unparseable SMILES
octopamine	no aromatic nitrogen (cannot coordinate the heme iron)
octreotide	unparseable SMILES
odanacatib	no aromatic nitrogen (cannot coordinate the heme iron)
OG-L002	no aromatic nitrogen (cannot coordinate the heme iron)
olanzapine	no aromatic nitrogen (cannot coordinate the heme iron)
OLDA	no aromatic nitrogen (cannot coordinate the heme iron)
oleamide	no aromatic nitrogen (cannot coordinate the heme iron)
oleandrin	no aromatic nitrogen (cannot coordinate the heme iron)
oleanolic-acid	no aromatic nitrogen (cannot coordinate the heme iron)
oleoylethanolamide	no aromatic nitrogen (cannot coordinate the heme iron)
olesoxime	no aromatic nitrogen (cannot coordinate the heme iron)
oleuropein	unparseable SMILES
oligomycin-A	unparseable SMILES
olodanrigan	no aromatic nitrogen (cannot coordinate the heme iron)
olopatadine	no aromatic nitrogen (cannot coordinate the heme iron)
olsalazine	no aromatic nitrogen (cannot coordinate the heme iron)
olumacostat-glasaretil	no aromatic nitrogen (cannot coordinate the heme iron)
olvanil	no aromatic nitrogen (cannot coordinate the heme iron)
omadacycline	unparseable SMILES
omapatrilat	no aromatic nitrogen (cannot coordinate the heme iron)
ombitasvir	65 heavy atoms > 45 (outside applicability domain)
ombrabulin	no aromatic nitrogen (cannot coordinate the heme iron)
OMDM-2	no aromatic nitrogen (cannot coordinate the heme iron)
omega-_4-iodophenyl_pentadecanoic-acid	no aromatic nitrogen (cannot coordinate the heme iron)
omega-3-acid-esters	no aromatic nitrogen (cannot coordinate the heme iron)
omeprazole-magnesium	49 heavy atoms > 45 (outside applicability domain)
omtriptolide	no aromatic nitrogen (cannot coordinate the heme iron)
ON-01500	no aromatic nitrogen (cannot coordinate the heme iron)
ONC201	unparseable SMILES
ONO-4817	no aromatic nitrogen (cannot coordinate the heme iron)
ONO-AE3-208	unparseable SMILES
ONX-0914	no aromatic nitrogen (cannot coordinate the heme iron)
OP-0595	no aromatic nitrogen (cannot coordinate the heme iron)
OPC-21268	no aromatic nitrogen (cannot coordinate the heme iron)
opipramol	no aromatic nitrogen (cannot coordinate the heme iron)
OR-486	no aromatic nitrogen (cannot coordinate the heme iron)
ORG-25543	no aromatic nitrogen (cannot coordinate the heme iron)
ORG-9768	no aromatic nitrogen (cannot coordinate the heme iron)
oridonin	no aromatic nitrogen (cannot coordinate the heme iron)
oritavancin	125 heavy atoms > 45 (outside applicability domain)
orlistat	no aromatic nitrogen (cannot coordinate the heme iron)
ormeloxifene	no aromatic nitrogen (cannot coordinate the heme iron)
ornidazole	unparseable SMILES
ornipressin	72 heavy atoms > 45 (outside applicability domain)
ornithine	unparseable SMILES
orphanin-fq	128 heavy atoms > 45 (outside applicability domain)
orphenadrine	no aromatic nitrogen (cannot coordinate the heme iron)
ORY-1001	no aromatic nitrogen (cannot coordinate the heme iron)
oseltamivir-carboxylate	no aromatic nitrogen (cannot coordinate the heme iron)
oseltamivir-phosphate	no aromatic nitrogen (cannot coordinate the heme iron)
osemozotan	no aromatic nitrogen (cannot coordinate the heme iron)
ospemifene	no aromatic nitrogen (cannot coordinate the heme iron)
ostarine	no aromatic nitrogen (cannot coordinate the heme iron)
osthol	no aromatic nitrogen (cannot coordinate the heme iron)
OT-R-antagonist-1	no aromatic nitrogen (cannot coordinate the heme iron)
otenzepad	unparseable SMILES
otilonium	no aromatic nitrogen (cannot coordinate the heme iron)
ouabain	no aromatic nitrogen (cannot coordinate the heme iron)
oxaceprol	no aromatic nitrogen (cannot coordinate the heme iron)
oxacyclohexadecan-2-one	no aromatic nitrogen (cannot coordinate the heme iron)
