cid	smiles	pchembl	n_records	types	heavy	verdict	max_tc	nearest_active	in_domain
CHEMBL183594	O=C(O)CN1C(=O)/C(=C/c2ccc(OCCc3ccc(Cl)cc3)c(OCc3ccccc3)c2)SC1=S	7.3	1	IC50	36	out-of-scope	0.191	fenticonazole	False
CHEMBL183715	O=C(O)CN1C(=O)/C(=C/c2ccc(OCc3ccc(C(F)(F)F)cc3)c(OCc3ccccc3)c2)SC1=S	5.4	1	IC50	38	out-of-scope	0.147	fenticonazole	False
CHEMBL184842	O=C(O)CN1C(=O)/C(=C/c2ccc(OCCc3cc(F)cc(F)c3)c(OCc3ccccc3)c2)SC1=S	6.96	1	IC50	37	out-of-scope	0.131	fenticonazole	False
CHEMBL185129	O=C(O)CN1C(=O)/C(=C/c2ccc(OCc3ccc(F)cc3)c(OCc3ccc(F)cc3)c2)SC1=S	5.28	1	IC50	36	out-of-scope	0.16	fluconazole	False
CHEMBL185299	O=C(O)CN1C(=O)/C(=C/c2ccc(OCc3ccccc3)c(OCc3ccc(F)cc3F)c2)SC1=S	5.22	1	IC50	36	out-of-scope	0.185	fluconazole	False
CHEMBL185312	C[C@H](Oc1cc(/C=C2\SC(=S)N(CC(=O)O)C2=O)ccc1OC[C@H](C)c1ccccc1)c1ccccc1	8.7	1	IC50	37	out-of-scope	0.128	bifonazole	False
CHEMBL185352	O=C(O)CN1C(=O)/C(=C/c2ccc(OCCc3ccc(OC(F)(F)F)cc3)c(OCc3ccccc3)c2)SC1=S	6.7	1	IC50	40	out-of-scope	0.136	fenticonazole	False
CHEMBL185623	O=C(O)CN1C(=O)/C(=C/c2ccc(OCc3ccccc3)cc2)SC1=S	4.3	1	IC50	26	out-of-scope	0.141	fenticonazole	False
CHEMBL216059	CC[C@@H](C)[C@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)NCC(N)=O	5.56	1	IC50	88	out-of-domain	0.096	posaconazole	False
CHEMBL216306	CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CCCN=C(N)N)[C@@H](C)CC)C(N)=O	5.33	1	IC50	94	out-of-domain	0.106	posaconazole	False
CHEMBL216405	CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)Cc2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O	7.4	1	IC50	74	out-of-scope	0.122	posaconazole	False
CHEMBL216842	CC[C@H](C)[C@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC(C)C)C(N)=O	5.36	1	IC50	94	out-of-domain	0.096	posaconazole	False
CHEMBL218395	CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CC#N)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O	7.0	1	IC50	74	out-of-scope	0.127	posaconazole	False
CHEMBL219624	COc1cc(CC#Cc2cnc(N)nc2N)cc(OC)c1OC	6.09	2	IC50	23	in-envelope-novel	0.115	voriconazole	True
CHEMBL219889	COc1cc(C(C)C#Cc2cnc(N)nc2N)cc(OC)c1OC	6.75	1	IC50	24	in-envelope-novel	0.127	voriconazole	True
CHEMBL220159	COc1cc(CC#Cc2c(C)nc(N)nc2N)cc(OC)c1OC	6.75	1	IC50	24	in-envelope-novel	0.099	isavuconazole	True
CHEMBL220936	COc1cc(C(C#Cc2cnc(N)nc2N)OC)cc(OC)c1OC	5.6	1	IC50	25	in-envelope-novel	0.111	voriconazole	True
CHEMBL220937	COc1cc(C(C#Cc2c(C)nc(N)nc2N)OC)cc(OC)c1OC	6.5	1	IC50	26	in-envelope-novel	0.096	isavuconazole	True
CHEMBL221172	COc1cc(C(O)C#Cc2c(C)nc(N)nc2N)cc(OC)c1OC	6.01	1	IC50	25	in-envelope-novel	0.109	isavuconazole	True
CHEMBL221753	CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-]	5.06	1	IC50	31	out-of-scope	0.136	clotrimazole	False
CHEMBL222461	COc1cc(C(C)C#Cc2c(C)nc(N)nc2N)cc(OC)c1OC	6.96	1	IC50	25	in-envelope-novel	0.109	isavuconazole	True
CHEMBL223301	COc1cc([C@@H](C)C#Cc2c(C)nc(N)nc2N)cc(OC)c1OC	6.96	1	IC50	25	in-envelope-novel	0.109	isavuconazole	True
CHEMBL223569	COc1cc([C@H](C)C#Cc2c(C)nc(N)nc2N)cc(OC)c1OC	6.96	1	IC50	25	in-envelope-novel	0.109	isavuconazole	True
CHEMBL223932	C[C@H]1OO[C@@H](COCc2ccccc2)[C@H]2O[C@H]21	4.2	1	IC50	17	out-of-scope	0.151	fenticonazole	False
CHEMBL223985	C1=C[C@@H](C23CC4CC(CC(C4)C2)C3)OOC1	4.51	1	IC50	16	out-of-scope	0.071	posaconazole	False
CHEMBL223992	C1=C[C@@H](COCc2ccccc2)OO[C@H]1COCc1ccccc1	4.8	1	IC50	24	out-of-scope	0.169	fenticonazole	False
CHEMBL224041	C1=C(C2CCCCC2)COOC1	4.2	1	IC50	12	out-of-scope	0.092	luliconazole	False
CHEMBL224285	C1CC2OOC1C1OC21	4.8	1	IC50	9	out-of-scope	0.038	ketoconazole	False
CHEMBL224466	C[C@@H]1C=C[C@H](CO)OO1	4.8	1	IC50	9	out-of-scope	0.092	efinaconazole	False
CHEMBL224596	CCCCCCC[C@@H]1C=CCOO1	4.2	1	IC50	13	out-of-scope	0.071	itraconazole	False
CHEMBL224706	CCCCCCC[C@H]1OOC[C@H]2O[C@@H]12	4.2	1	IC50	14	out-of-scope	0.071	itraconazole	False
CHEMBL225040	c1ccc(COC[C@@H]2OO[C@H](COCc3ccccc3)[C@@H]3O[C@@H]32)cc1	4.2	1	IC50	25	out-of-scope	0.164	fenticonazole	False
CHEMBL226611	COc1cc2c(c(O)c1C)Oc1cccc(O)c1CC2	4.1	1	IC50	20	out-of-scope	0.102	ketoconazole	False
CHEMBL228127	COc1cc(CCc2ccccc2O)cc(OC)c1	4.3	1	IC50	19	out-of-scope	0.143	butoconazole	False
CHEMBL241098	COc1cccc(C2NCCc3c2[nH]c2ccccc32)c1	4.12	1	IC50	21	in-envelope-novel	0.105	sertaconazole	True
CHEMBL243070	C/C=C1\NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]([C@@H](C)CC)NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](CCCN)NC(=O)[C@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)CCCC(C)C)C(C)C)C(C)=O)C(C)C)C(C)C)[C@@H](C)CC)[C@@H](C)OC(=O)[C@H](C(C)C)NC1=O	4.91	1	IC50	105	out-of-scope	0.122	posaconazole	False
CHEMBL243279	C/C=C1\NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]([C@@H](C)CC)NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](CCCNCc2ccncc2)NC(=O)[C@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)CCCC(C)C)C(C)C)[C@H](C)O)C(C)C)C(C)C)[C@@H](C)CC)[C@@H](C)OC(=O)[C@H](C(C)C)NC1=O	5.38	1	IC50	112	out-of-domain	0.13	posaconazole	False
CHEMBL253690	Oc1cc(Cc2cc(O)c(O)c(Br)c2Br)c(Br)c(Br)c1O	4.735	2	IC50	21	out-of-scope	0.125	fluconazole	False
CHEMBL255150	CC(C)=CCC/C(C)=C/CCc1nnn[nH]1	5.16	1	IC50	16	in-envelope-novel	0.071	butoconazole	True
CHEMBL256215	CC(C)=CCC/C(C)=C/CSc1nc[nH]n1	6.0	1	IC50	16	in-envelope-novel	0.105	voriconazole	True
CHEMBL258289	CC(C)=CCC/C(C)=C/CSc1c[nH]nn1	5.52	1	IC50	16	in-envelope-novel	0.102	isavuconazole	True
CHEMBL262109	CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O	5.3	1	IC50	75	out-of-scope	0.121	posaconazole	False
CHEMBL262823	CC[C@H](C)[C@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](C)C(N)=O	5.22	1	IC50	91	out-of-domain	0.097	posaconazole	False
CHEMBL263050	CC[C@H](C)[C@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(N)=O)C(C)C	5.51	1	IC50	91	out-of-domain	0.105	posaconazole	False
CHEMBL263415	CC[C@H](C)[C@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(N)=O	5.66	1	IC50	92	out-of-domain	0.096	posaconazole	False
CHEMBL263777	Cc1nccn1CCCCc1ccc(CC(=O)N[C@H](CO)Cc2ccc(OCCC3CCCCC3)c(CCCN)c2)cc1	4.25	1	EC50	43	in-envelope-novel	0.152	ketoconazole	True
CHEMBL263950	CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCNC(C)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O	6.52	1	IC50	77	out-of-scope	0.127	posaconazole	False
CHEMBL265094	CC(C)(C)C#C/C=C/CNc1cccc2nc(O)ccc12	7.155	2	IC50	21	in-envelope-novel	0.119	efinaconazole	True
CHEMBL265323	CC[C@H](C)[C@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O	5.15	1	IC50	98	out-of-domain	0.098	butoconazole	False
CHEMBL265400	CC[C@H](C)[C@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](C(N)=O)[C@@H](C)O	5.22	1	IC50	93	out-of-domain	0.118	posaconazole	False
CHEMBL265493	Nc1ncc(Cc2ccccc2)c(N)n1	4.83	3	IC50	15	in-envelope-novel	0.143	bifonazole	True
CHEMBL265572	CC[C@H](C)[C@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(N)=O	5.75	1	IC50	90	out-of-domain	0.097	posaconazole	False
CHEMBL266012	CC[C@@H](C)[C@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(N)=O	5.5	1	IC50	89	out-of-domain	0.097	posaconazole	False
CHEMBL266683	CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CC[N+](C)(C)C)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O	8.05	1	IC50	77	out-of-scope	0.12	posaconazole	False
CHEMBL266694	CC[C@H](C)[C@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(N)=O	5.59	1	IC50	93	out-of-domain	0.096	posaconazole	False
CHEMBL267239	CC[C@H](C)[C@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O	5.2	1	IC50	100	out-of-domain	0.099	posaconazole	False
CHEMBL267345	C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O	6.52	24	IC50	65	out-of-scope	0.12	posaconazole	False
CHEMBL267407	CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](CCCN(CCCN)C(=O)[C@@H](CCCN)N(CCN)CCN)C(=O)O1	9.6	1	IC50	126	out-of-scope	0.115	ketoconazole	False
CHEMBL269311	CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O	7.16	3	IC50	75	out-of-scope	0.121	posaconazole	False
CHEMBL270615	CCCCCCCCCc1nnn[nH]1	5.52	1	IC50	14	in-envelope-novel	0.081	butoconazole	True
CHEMBL285056	CCCCN(C/C=C/C#CC(C)(C)C)c1cccc2c1CCC(=O)N2	7.725	2	IC50	25	out-of-scope	0.096	efinaconazole	False
CHEMBL285445	CN(CC#CC#CC(C)(C)O)c1cccc2c1CCC(=O)N2	6.67	1	IC50	22	out-of-scope	0.116	efinaconazole	False
CHEMBL286638	CC(C)(C)C#C/C=C/CNc1cccc2oc(=O)ccc12	4.92	1	IC50	21	out-of-scope	0.087	clotrimazole	False
CHEMBL287024	CN(CC#CC#Cc1ccccc1)c1cccc2c1CCC(=O)N2	4.86	1	IC50	24	out-of-scope	0.118	clotrimazole	False
CHEMBL287110	CC(C)(C)C#C/C=C/CN(Cc1ccccc1)c1cccc2c1CCC(=O)N2	7.27	1	IC50	28	out-of-scope	0.091	clotrimazole	False
CHEMBL287375	CN(CC#CC#CC(C)(C)C)c1cccc2c1CC(O)C(=O)N2	6.765	2	IC50	23	out-of-scope	0.117	ketoconazole	False
CHEMBL292801	Brc1ccc2c(-c3nc(-c4c[nH]c5ccccc45)c[nH]3)c[nH]c2c1	5.17	1	IC50	24	in-envelope-novel	0.123	sertaconazole	True
CHEMBL293578	C1CCC([C@H]2OO[C@@H](C3CCCCC3)[C@H]3O[C@H]32)CC1	4.0	1	IC50	19	out-of-scope	0.037	ketoconazole	False
CHEMBL296588	CC(C)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)O)C(C)C)C(C)C	7.05	1	IC50	48	out-of-scope	0.073	voriconazole	False
CHEMBL299034	CCOC(=O)c1oc2cccc(OCCCNCc3ccccc3)c2c1C	5.0	1	IC50	27	out-of-scope	0.111	posaconazole	False
CHEMBL301315	CCOC(=O)c1oc2cccc(OCCCNCc3cccnc3)c2c1C	5.8	2	IC50	27	in-envelope-novel	0.128	ketoconazole	True
CHEMBL302637	Brc1ccc2c(-c3c[nH]c(-c4c[nH]c5cc(Br)ccc45)n3)c[nH]c2c1	5.17	1	IC50	25	in-envelope-novel	0.104	miconazole	True
CHEMBL307239	CC(C)C1=CC2C[C@]3(C=O)C4CCC(C)C4C[C@]2(CO)[C@]13C(=O)O	6.3	1	IC50	24	out-of-scope	0.121	posaconazole	False
CHEMBL307261	C[C@H]1[C@@H](O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3	6.06	1	IC50	20	out-of-scope	0.082	ketoconazole	False
CHEMBL310759	Nc1nc(N)c2c(Sc3ccc(Cl)cc3)cccc2n1	7.52	1	IC50	20	in-envelope-novel	0.197	fenticonazole	True
CHEMBL312777	COc1cc(C(F)(F)F)ccc1C(O)(Cn1cncn1)Cn1cncn1	4.54	1	IC50	26	in-envelope-novel	0.54	fluconazole	True
CHEMBL313161	Cc1nccn1CCCCc1ccc(CC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC2CCCCC2)C(=O)O)cc1	4.29	1	EC50	46	out-of-domain	0.157	ketoconazole	False
CHEMBL318721	CCC(CC)n1ccc2c3c(N)nc(N)nc3ccc21	9.03	2	IC50|Ki	20	in-envelope-novel	0.143	efinaconazole	True
CHEMBL327482	CCC(CC)Nc1ccc(S(=O)(=O)N(Cc2c[nH]cn2)C(C(C)C)C(C)C)cc1	10.97	1	IC50	29	in-envelope-novel	0.116	itraconazole	True
CHEMBL327573	COc1ccc(-c2ccc(S(=O)(=O)N(Cc3c[nH]cn3)C(C(C)C)C(C)C)cc2)cc1	10.7	1	IC50	31	in-envelope-novel	0.119	bifonazole	True
CHEMBL327586	CC(C)C(C(C)C)N(Cc1c[nH]cn1)S(=O)(=O)c1ccc(-c2ccccc2)cc1	10.88	1	IC50	29	in-envelope-novel	0.2	bifonazole	True
CHEMBL328827	Nc1nc(N)c2c(Sc3ccc(N4CCOCC4)cc3)cccc2n1	6.89	2	IC50	25	in-envelope-novel	0.136	fenticonazole	True
CHEMBL329985	CC(C)(C)c1ccc(Sc2cccc3nc(N)nc(N)c23)cc1	8.1	2	IC50	23	in-envelope-novel	0.128	fenticonazole	True
CHEMBL330868	COc1ccc(Sc2cccc3nc(N)nc(N)c23)cc1	7.7	1	IC50	21	in-envelope-novel	0.143	fenticonazole	True
CHEMBL331627	CN1C(=O)[C@]23CC4=CC=C[C@H](O)[C@H]4N2C(=O)[C@@]1(CO)SS3	5.51	1	IC50	21	out-of-scope	0.119	ketoconazole	False
CHEMBL333769	Nc1ccc(Sc2cccc3nc(N)nc(N)c23)cc1	7.22	1	IC50	20	in-envelope-novel	0.137	fenticonazole	True
CHEMBL333976	CCN(CC)c1ccc(Sc2cccc3nc(N)nc(N)c23)cc1	6.7	1	IC50	24	in-envelope-novel	0.167	fenticonazole	True
CHEMBL334017	Nc1nc(N)c2c(Sc3ccc(C4CCCCC4)cc3)cccc2n1	7.3	1	IC50	25	in-envelope-novel	0.122	fenticonazole	True
CHEMBL334307	Nc1nc(N)c2c(Sc3ccccc3Cl)cccc2n1	7.22	1	IC50	20	in-envelope-novel	0.192	sertaconazole	True
CHEMBL338742	Nc1nc(N)c2c(Sc3cccc(Cl)c3)cccc2n1	7.38	1	IC50	20	in-envelope-novel	0.2	sertaconazole	True
CHEMBL345300	O=C(O)c1cc(-c2ccc3ccccc3c2)nc2ccccc12	5.44	1	IC50	23	in-envelope-novel	0.17	bifonazole	True
CHEMBL345331	Cc1cc(Cl)cc2c(C(=O)OCc3ccc(Cl)c(Cl)c3)cc(-c3ccc(Br)cc3)nc12	7.7	1	IC50	31	in-envelope-novel	0.167	oxiconazole	True
CHEMBL345610	Cc1c(CCc2ccccc2)oc2cccc(OCCCNCc3cccnc3)c12	4.89	1	IC50	30	in-envelope-novel	0.159	butoconazole	True
CHEMBL345893	Cc1c(COc2ccc(F)cc2F)oc2cccc(OCCCNCc3cccnc3)c12	6.995	2	IC50	32	in-envelope-novel	0.187	voriconazole	True
CHEMBL346363	Cc1c(COc2ccccc2)oc2cccc(OCCCNCc3cccnc3)c12	6.43	1	IC50	30	in-envelope-novel	0.154	fenticonazole	True
CHEMBL346646	Cc1c(F)ccc2c(C(=O)O)cc(-c3ccc(Br)cc3)nc12	6.92	1	IC50	22	in-envelope-novel	0.186	isavuconazole	True
CHEMBL347048	Cc1c(COc2ccc(F)c(F)c2F)oc2cccc(OCCCNCc3cccnc3)c12	7.46	3	IC50	33	in-envelope-novel	0.137	voriconazole	True
CHEMBL347895	Cc1c(COc2ccccc2F)oc2cccc(OCCCNCc3cccnc3)c12	6.81	2	IC50	31	in-envelope-novel	0.141	voriconazole	True
CHEMBL348184	Cc1c(Br)ccc2c(C(=O)O)cc(-c3ccc(Br)cc3)nc12	6.82	1	IC50	22	in-envelope-novel	0.136	isavuconazole	True
CHEMBL351774	Cc1c(COc2ccccc2C#N)oc2cccc(OCCCNCc3cccnc3)c12	5.7	2	IC50	32	in-envelope-novel	0.134	fenticonazole	True
CHEMBL353161	CC(C)c1cc2c(ccc3nc(N)nc(N)c32)[nH]1	9.8	1	Ki	18	in-envelope-novel	0.117	efinaconazole	True
CHEMBL353541	Cc1c(C(=O)c2ncccc2C(F)(F)F)oc2cccc(OCCCNCc3cccnc3)c12	5.88	2	IC50	34	in-envelope-novel	0.144	voriconazole	True
CHEMBL353621	COc1cc(Cn2ccc3c4c(N)nc(N)nc4ccc32)cc(OC)c1OC	9.64	1	Ki	28	in-envelope-novel	0.149	sertaconazole	True
CHEMBL353763	CCCc1cc2c3c(N)nc(N)nc3ccc2n1CC	9.19	1	Ki	20	in-envelope-novel	0.139	efinaconazole	True
CHEMBL353764	Nc1nc(N)c2c(ccc3[nH]ccc32)n1	7.64	1	Ki	15	in-envelope-novel	0.092	sertaconazole	True
CHEMBL353929	Cc1cc2c3c(N)nc(N)nc3ccc2n1C	8.7	1	Ki	17	in-envelope-novel	0.13	sertaconazole	True
CHEMBL355250	Cc1c(C(=O)c2ccccn2)oc2cccc(OCCCNCc3cccnc3)c12	6.76	2	IC50	30	in-envelope-novel	0.135	fenticonazole	True
CHEMBL355497	Cc1c(C(=O)c2nccn2C)oc2cccc(OCCCNCc3cccnc3)c12	6.22	2	IC50	30	in-envelope-novel	0.143	butoconazole	True
CHEMBL356452	Nc1ccc2nc(-c3ccc(Br)cc3)cc(C(=O)O)c2c1	5.48	1	IC50	21	in-envelope-novel	0.126	isavuconazole	True
CHEMBL357192	C[C@]12CC[C@H](O)[C@H]3O[C@]31CC=C1CCC12	4.18	1	IC50	15	out-of-scope	0.108	ketoconazole	False
CHEMBL357355	Cc1cc(Cl)cc2c(C(=O)O)cc(-c3ccc(Br)cc3)nc12	8.3	1	IC50	22	in-envelope-novel	0.149	ketoconazole	True
CHEMBL357572	O=C(O)c1cc(-c2ccc(Br)cc2)nc2ccc(I)cc12	7.72	1	IC50	21	in-envelope-novel	0.126	isavuconazole	True
CHEMBL358675	O=C(O)c1cc(-c2ccc(Br)cc2)nc2cc(Cl)cc(Cl)c12	6.85	1	IC50	22	in-envelope-novel	0.169	oxiconazole	True
CHEMBL358954	C[C@]12CC[C@H](O)C[C@@H]1[C@@H](O)C=C1CCC12	4.33	1	IC50	15	out-of-scope	0.078	efinaconazole	False
CHEMBL360107	O=C(O)CN1C(=O)/C(=C/c2ccc(OCCc3ccc(F)cc3F)c(OCc3ccccc3)c2)SC1=S	7.3	1	IC50	37	out-of-scope	0.176	fluconazole	False
CHEMBL360293	O=C(O)CN1C(=O)/C(=C/c2ccc(OCCc3ccccc3)c(OC(C(=O)N3CCOCC3)c3ccccc3)c2)SC1=S	4.37	1	IC50	43	out-of-scope	0.13	ketoconazole	False
CHEMBL360588	C[C@@H](COc1ccc(/C=C2\SC(=S)N(CC(=O)O)C2=O)cc1O[C@@H](c1ccccc1)C(F)(F)F)c1ccccc1	6.7	1	IC50	40	out-of-scope	0.13	voriconazole	False
CHEMBL360702	O=C(O)CN1C(=O)/C(=C/c2ccc(OCc3ccc(F)c(F)c3)c(OCc3ccccc3)c2)SC1=S	5.82	1	IC50	36	out-of-scope	0.16	fenticonazole	False
CHEMBL361101	Nc1ncc(CCc2ccccc2)c(N)n1	5.17	3	IC50	16	in-envelope-novel	0.145	butoconazole	True
CHEMBL361420	O=C(O)CN1C(=O)/C(=C/c2ccc(OCCc3ccccc3)c(OC(CO)c3ccccc3)c2)SC1=S	6.52	1	IC50	37	out-of-scope	0.13	fenticonazole	False
CHEMBL361718	CC[C@@H](COc1ccc(/C=C2\SC(=S)N(CC(=O)O)C2=O)cc1O[C@H](c1ccccc1)C(F)(F)F)c1ccccc1	7.7	1	IC50	41	out-of-scope	0.14	posaconazole	False
